MMC Company ID,Account / Practice,Assigned PL,Tier,Wave,Practice Type,Referral Evidence Band,2026 Spine Patients,2026 Total B2B Patients,Known Referring Providers (2026 referral match),Linked People (MMC),Payer Class (heuristic),Payer Detail,Payer Basis / Status,Payer Line for PL,Visit Message
1a331ee5-5b2d-4703-a28c-28bea6ff2711,Flint Children’s Center,Coty,Prospect,Wave 2,Pain,Visit / Prospect,0,0,,4,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: two-way partnership — we send conservative-first candidates to you, you send surgical-escalation candidates to our spine surgeons; both get seen same-week. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
1356499800,"George Afram MD,",Coty,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,1,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
7f81b39e-98cc-4f50-a8d8-daebc492d381,Gilead Pain Care,Coty,Prospect,Wave 2,Pain,Visit / Prospect,0,0,,2,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: two-way partnership — we send conservative-first candidates to you, you send surgical-escalation candidates to our spine surgeons; both get seen same-week. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
a29bc662-1f09-48ea-a1f5-efe24cc01eeb,Great Lakes Medicine,Coty,Prospect,Wave 2,ER / Hospital,Visit / Prospect,0,0,,4,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: non-emergent spine follow-ups discharged today can hold a same-week clinic slot instead of bouncing back to the ED. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
4b39f47f-6abb-45b1-8b68-a52d1217f9c1,Greater Michigan Orthopedics,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,6,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
1bdbcaac-c199-419d-b5a3-2b7eab4315d3,Gregory Gould DO,Coty,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,3,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
9e86ca6f-890b-4eaa-9974-d1f7c4f09a2c,HARTLAND PEDIATRICS,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,3,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
c3b6301b-b3bc-474d-9ddd-d21fd2c40797,Health First Medical Center,Coty,Prospect,Wave 2,PCP,Visit / Prospect,0,0,,4,COMM-LIKELY,PCP — commercial/Medicare-likely; confirm HMO share (BCN/HAP/McLaren/Priority HMO need PCP referral — we handle that),Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: your patients with back or neck pain get seen the same week — imaging, conservative care, interventional and surgical under one roof, and we handle HMO referral paperwork with your staff. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
7e174398-087f-41d2-8f79-7c1a94c070e5,Henry Ford Macomb Orthopedic Surgery - Washington,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,4,MIXED-SYSTEM,Hospital-system site — mixed commercial + Medicare + some Medicaid; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: mixed panel — screen at intake; HMO plans need PCP referral (we assist).,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
118d4718-8c24-42b0-ae12-a1975f146750,Henry Ford Macomb Orthopedics - Chesterfield,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,11,MIXED-SYSTEM,Hospital-system site — mixed commercial + Medicare + some Medicaid; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: mixed panel — screen at intake; HMO plans need PCP referral (we assist).,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
6900d9f0-9d28-423a-98a4-281fb9ac13c1,IHA Ann Arbor Orthpaedic Specialists,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,9,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
aaaaf0e6-b931-49ae-be22-319368bfc366,IHA Hand Surgery - Brighton,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,3,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
15d65642-ae9b-4744-8746-800525bb12a4,Independence Urgent Care,Coty,Prospect,Wave 2,Urgent Care,Visit / Prospect,0,0,,2,MIXED-WALKIN,Walk-in panel — mixed payers; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: walk-in mix — intake screens each referral; commercial/Medicare flow same-week.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: an acute back/neck pathway: your discharge sheet can book a spine evaluation the same week — one number, we take it from there. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
b1af47a2-8b95-4560-97d6-d870e4474dac,Jolly Neurological Clinic,Coty,Prospect,Wave 2,Pain,Visit / Prospect,0,0,,1,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: two-way partnership — we send conservative-first candidates to you, you send surgical-escalation candidates to our spine surgeons; both get seen same-week. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
3d34eacd-6be7-4b51-b56f-b3b6602651c6,Kathleen Knapp DO,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,2,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
50a5e17a-f92c-45cc-8842-9b90f70cf283,Lederman Kwartowitz - Brighton,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,2,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
7c9505b8-9a32-47d6-a489-6171ce848c9e,LMT Rehabilitation Associates - Troy,Coty,Prospect,Wave 2,Orthopedic,Visit / Prospect,0,0,,5,COMM-LIKELY,Private specialty practice — commercial/Medicare-likely (QUALIFIED); confirm,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: commercial/Medicare-likely — HMO referrals handled with your staff.,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: for the spine cases outside your scope, we co-manage: your patient stays yours, our spine team handles just the spine problem, notes back to you every visit. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
ff09ce61-5da4-4d5d-9ae6-7b9215731ce9,McLaren Center for Spine & Pain Management,Coty,Prospect,Wave 2,Pain,Visit / Prospect,0,0,,2,MIXED-SYSTEM,Hospital-system site — mixed commercial + Medicare + some Medicaid; qualified with intake screening,Heuristic — verify — intake (Kelly) verifies Tier 1 first; NOT confirmed,Payer: mixed panel — screen at intake; HMO plans need PCP referral (we assist).,"OPEN: introduce Synergy spine — integrated ortho + spine, deep bench, conservative-first. MESSAGE: two-way partnership — we send conservative-first candidates to you, you send surgical-escalation candidates to our spine surgeons; both get seen same-week. ASK: “Send us a handful — let us show you what we're about.” Leave one-pager + direct line; log who you met."
